genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	source					1	1938822	+	1938822								
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.1	W91_0001	VBIBifAni235968_0001	I6PNL2	134	1885	+	1752	dnaA	Chromosomal replication initiator protein DnaA	FIG00000441	PLF_1678_00000508	PGF_00876106			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.2	W91_0002	VBIBifAni235968_0002	I6PXT8	2489	3613	+	1125		DNA polymerase III beta subunit (EC 2.7.7.7)	FIG00066425	PLF_1678_00042610	PGF_06473395	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.3	W91_0003	VBIBifAni235968_0003	I6PK22	3659	5086	+	1428	recF	DNA recombination and repair protein RecF	FIG00000412	PLF_1678_00045266	PGF_10387199			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.4	W91_0004	VBIBifAni235968_0004	I6PVI7	5104	5586	+	483		Zn-ribbon-containing, possibly RNA-binding protein and truncated derivatives	FIG00403940	PLF_1678_00003558	PGF_00067726			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.5	W91_0005	VBIBifAni235968_0005	I6PRV3	5777	7894	+	2118		DNA gyrase subunit B (EC 5.99.1.3)	FIG00028203	PLF_1678_00000313	PGF_06703483	GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity	5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.6	W91_0006	VBIBifAni235968_0006	I6PNL4	7963	10725	+	2763		DNA gyrase subunit A (EC 5.99.1.3)	FIG00000080	PLF_1678_00000163	PGF_03272313	GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity	5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.7	W91_0007	VBIBifAni235968_0007	I6PXU0	10851	11387	+	537		hypothetical protein	FIG00735262	PLF_1678_00003325	PGF_08225224			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.8	W91_0008	VBIBifAni235968_0008	I6PK24	11591	12664	+	1074		Uncharacterized membrane spanning protein, contains VanZ-like domain	FIG00638284	PLF_1678_00001919	PGF_01304795			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.9	W91_0009	VBIBifAni235968_0009	I6PVI9	12745	13539	-	795		FIG01964566: Predicted membrane protein, hemolysin III homolog	FIG01323667	PLF_1678_00002242	PGF_00002592			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.10	W91_0010	VBIBifAni235968_0010	I6PRV4	14018	15364	-	1347		NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	FIG00129130	PLF_1678_00000412	PGF_00024831	GO:0004354|glutamate dehydrogenase (NADP+) activity	1.4.1.4|Glutamate dehydrogenase (NADP(+))	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism;00910|Nitrogen metabolism
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.11	W91_0011	VBIBifAni235968_0011	I6PNL5	15477	16805	-	1329		Uncharacterized MFS-type transporter	FIG00747495	PLF_1678_00001975	PGF_09996723			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.12	W91_0012	VBIBifAni235968_0012	I6PXU2	16835	16990	+	156		hypothetical protein	FIG00638284	PLF_1678_00003645	PGF_08225224			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.13	W91_0013	VBIBifAni235968_0013	I6PK27	16983	18170	+	1188		hypothetical protein	FIG01490127	PLF_1678_00002775	PGF_08225224			
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	fig|742729.3.peg.14	W91_0014	VBIBifAni235968_0014	I6PVJ0	18418	18918	+	501		Large-conductance mechanosensitive channel	FIG00000518	PLF_1678_00002066	PGF_01171887	GO:0005216|ion channel activity;GO:0006810|transport;GO:0016020|membrane		
